"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4410","Brett Brown on his job tonight: ""I gotta help our stars be stars."" #sixers",FALSE,93,NA,2018-05-07 20:28:28,FALSE,NA,"993588396177149952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DerekBodnerNBA",9,FALSE,FALSE,NA,NA
"4411","@bkiley54 @sixers Thank goodness, our basement has been dusty",FALSE,4,"bkiley54",2018-05-07 20:28:16,FALSE,"993587877283024896","993588348047503360","788501421989789696","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackparis45",1,FALSE,FALSE,NA,NA
"4412","The #Sixers are going to win tonight. I feel it in my loins. #PhilaUnite",FALSE,0,NA,2018-05-07 20:28:13,FALSE,NA,"993588335535849472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MlaP320",0,FALSE,FALSE,NA,NA
"4413","@Kingjay267215 @TheMatMan13 @sixers @novacare it‚Äôll be tough for sure. I‚Äôd like to see it happen tho",FALSE,0,"Kingjay267215",2018-05-07 20:28:13,FALSE,"993578075806994432","993588334575411201","888699105647759360","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Evo10_x",0,FALSE,FALSE,NA,NA
"4414","What a breakdown! #Celtics
#CelticsTalk #celticsnation

Hail to the Chief: How Brad Stevens Has Stopped the Sixers‚Ä¶ https://t.co/tixpeVMnnY",FALSE,0,NA,2018-05-07 20:28:03,TRUE,NA,"993588293743841281",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","altpats",0,FALSE,FALSE,NA,NA
"4415","Ì†ΩÌ∫® √öltima llamada para Sixers y Raptors para despertar en sus series Ì†ΩÌ∫®

Sixers Ì†ºÌ∂ö Celtics
Cavs Ì†ºÌ∂ö Raptors

‚û°Ô∏è‚Ä¶ https://t.co/Yx2Egl4FnL",FALSE,0,NA,2018-05-07 20:28:00,TRUE,NA,"993588278719692800",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","CodereApuestas",0,FALSE,FALSE,NA,NA
"4416","Flyers were down 3 games in the series against boston in 2010..came back and were down 3-0 in game 7 and came back‚Ä¶ https://t.co/iF2KHRaatr",FALSE,3,NA,2018-05-07 20:27:59,TRUE,NA,"993588274932436993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cpoloo",0,FALSE,FALSE,NA,NA
"4417","@Teen_Titans23 @_TJAquinas @DukeJack1 @JazzFanbase @MattsSportsBlog @CelticsJunkies @wojespn U serious? Ujuri's one‚Ä¶ https://t.co/WPaiES7ASA",FALSE,2,"Teen_Titans23",2018-05-07 20:27:54,TRUE,"993587168193990658","993588255059656705","156606906","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Quiznakes",0,FALSE,FALSE,NA,NA
"4418","@ZachLeMorta Sixers win today I think",FALSE,1,"ZachLeMorta",2018-05-07 20:27:36,FALSE,"993587967854866437","993588178710945793","3571636516","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kantoyz",0,FALSE,FALSE,NA,NA
"4419","@100TAlpaca @blayne_ferguson @nickc00p @YourBoyChanning @sixers @NBAonTNT @975TheFanatic @Toyota Come here https://t.co/7rjY6vYCvk",FALSE,0,"100TAlpaca",2018-05-07 20:27:35,FALSE,"993564451986116614","993588173790957569","1325978744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MalcolmWillie95",0,FALSE,FALSE,NA,NA
"4420","Even tho we're down 3-0 I still believe in my Sixers!!!",FALSE,4,NA,2018-05-07 20:27:32,FALSE,NA,"993588161271025664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The2kage",0,FALSE,FALSE,NA,NA
"4421","@TrashTalk_fr J'annonce victoire 4-3 des Sixers avec un game 5 qui peut tout faire basculer et un game 7 de foliiie‚Ä¶ https://t.co/79YWzykCOK",FALSE,1,"TrashTalk_fr",2018-05-07 20:27:29,TRUE,"993573435287769090","993588148797149186","940196570","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","benjamin_mlc",0,FALSE,FALSE,NA,NA
"4422","@BFlacco @glensmith45 If the sixers pull this off I say glen has to eat horse shit",FALSE,2,"BFlacco",2018-05-07 20:27:28,FALSE,"993585847541911560","993588145076756480","600463739","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoefling5",0,FALSE,FALSE,NA,NA
"4423","#Sixers coach Brett Brown: ‚ÄòWait ‚Äòtil you hear our building tonight.‚Äô",FALSE,4,NA,2018-05-07 20:27:27,FALSE,NA,"993588141641650176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomMoorePhilly",1,FALSE,FALSE,NA,NA
"4424","#CavsRaptors #CelticsSixers we all know that the Raptors and the Sixers are going to get to get swept people didn't‚Ä¶ https://t.co/TTSgkNICFI",FALSE,0,NA,2018-05-07 20:27:25,TRUE,NA,"993588132657299457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chris_drop",0,FALSE,FALSE,NA,NA
"4425","Underdogs is the only way we like to play! Let‚Äôs go @sixers Ì†ºÌøÄÌ†ºÌøÄÌ†ºÌøÄ‚Ä¶ https://t.co/qoSCpy2xc3",FALSE,0,NA,2018-05-07 20:27:23,FALSE,NA,"993588123744526336",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thoro215",0,FALSE,FALSE,"-75.17154775","39.90138992"
"4426","@sixers @StubHub @patrosas1",FALSE,1,"sixers",2018-05-07 20:27:20,FALSE,"993535941426921472","993588112638054405","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColinMadgey",0,FALSE,FALSE,NA,NA
"4427","If the Sixers get swept tonight then I will be the first to admit that I'm going to delete all my previous ""Sixers‚Ä¶ https://t.co/FeGdyx7nWP",FALSE,0,NA,2018-05-07 20:27:13,TRUE,NA,"993588082761981953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bhowie23",0,FALSE,FALSE,NA,NA
"4428","Why not us @sixers",FALSE,3,NA,2018-05-07 20:27:13,FALSE,NA,"993588081163997185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmizzin10",1,FALSE,FALSE,NA,NA
"4429","SPOILER ALERT! #celtics will sweep the #sixers Ì†ΩÌ∏Ç",FALSE,0,NA,2018-05-07 20:27:10,FALSE,NA,"993588070157991936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wednesdayilao",0,FALSE,FALSE,NA,NA
"4430","@jacobbess71 @Ronica_Brianne This was the confetti man when he thought the Sixers hit the game winner",FALSE,0,"jacobbess71",2018-05-07 20:27:09,FALSE,"993574398232793088","993588066035159040","1941950834","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TroMoney",0,FALSE,FALSE,NA,NA
"4431","@SorberTate @sixers @StubHub Boy why you don‚Äôt want me there I‚Äôll get murdered when they get swept tonight",FALSE,0,"SorberTate",2018-05-07 20:27:07,FALSE,"993542380317011968","993588058984538113","880618450808438785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndronJeremy",0,FALSE,FALSE,NA,NA
"4432","Brett Brown if he‚Äôs feeling the angst of the fans when he walks the streets: ‚ÄúI don‚Äôt walk the streets as much as I used to.‚Äù #Sixers",FALSE,3,NA,2018-05-07 20:27:03,FALSE,NA,"993588041938808833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mfranknfl",2,FALSE,FALSE,NA,NA
"4433","@stephenasmith @KingJames @KDTrey5 @sixers @celtics @FirstTake Labron goes home this year...#celticsandwarriorsnbafinals",FALSE,0,"stephenasmith",2018-05-07 20:27:01,FALSE,"993490450173472769","993588032153489409","16302242","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ByronGroom3",0,FALSE,FALSE,NA,NA
"4434","@sixers @StubHub @Breean3",FALSE,1,"sixers",2018-05-07 20:26:58,FALSE,"993535941426921472","993588021651001345","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scottstratton4",0,FALSE,FALSE,NA,NA
"4435","@mandalally @sixers @StubHub  https://t.co/QggNeSG51I",FALSE,0,"mandalally",2018-05-07 20:26:57,FALSE,"993575474474385408","993588015028211712","430075502","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiffanys0s",1,FALSE,FALSE,NA,NA
"4436","#firebrettbrown he still thinks were in total tank mode @sixers #sixers @975TheFanatic @973espn https://t.co/zskRxVQyDM",FALSE,2,NA,2018-05-07 20:26:57,FALSE,NA,"993588014726221827",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LBJinphilly2018",0,FALSE,FALSE,NA,NA
"4437","@Chambo413 @sixers @40 You are indeed missing the point the sixers are shooting under 50 % for a reason hell we can‚Ä¶ https://t.co/cSA1IUQHEf",FALSE,0,"Chambo413",2018-05-07 20:26:52,TRUE,"993587152070967296","993587994832621568","890093302963466240","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","killa_cam86",0,FALSE,FALSE,NA,NA
"4438","@arizz0 people gotta lay off the Sixers hate, they won 10 games two years ago lol gotta give you guys credit, great season!",FALSE,0,"arizz0",2018-05-07 20:26:50,FALSE,"993585454426591233","993587985571549185","219177939","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PorterMagic",0,FALSE,FALSE,NA,NA
"4439","@sixers @StubHub @MakeMeSaucy",FALSE,0,"sixers",2018-05-07 20:26:43,FALSE,"993535941426921472","993587955846574080","16201775","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","imbsteez",0,FALSE,FALSE,NA,NA
"4440","#Sixers coach Brett Brown: ‚ÄòI don‚Äôt walk the streets (of Philadelphia) as much as I used to.‚Äô",FALSE,5,NA,2018-05-07 20:26:41,FALSE,NA,"993587946665250816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomMoorePhilly",0,FALSE,FALSE,NA,NA
"4441","@sixers @DraftKings Win or lose this is my team.  Been that for 45 years won‚Äôt stop now.  Go Sixers!",FALSE,0,"sixers",2018-05-07 20:26:32,FALSE,"993558585023041536","993587909453283328","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dwforthewin",0,FALSE,FALSE,NA,NA
"4442","When people say you can‚Äôt! You prove people wrong! @JoelEmbiid @MichaelGRubin @BenSimmons25 @sixers #HereTheyCome‚Ä¶ https://t.co/tvEspoWMQy",FALSE,2,NA,2018-05-07 20:26:30,TRUE,NA,"993587901136035846",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ronberk1",0,FALSE,FALSE,NA,NA
"4443","Just doing a little shopping before the game tonight @sixers https://t.co/sZ8p6frt64",FALSE,2,NA,2018-05-07 20:26:24,FALSE,NA,"993587877283024896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bkiley54",0,FALSE,FALSE,NA,NA
"4444","@tb12goat87 @NBA @sixers @celtics @NBAonTNT why would they put 2 celtics in the picture",FALSE,0,"tb12goat87",2018-05-07 20:26:24,FALSE,"993545156015030272","993587876670697474","137743632","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SimmonsOverMJ",0,FALSE,FALSE,NA,NA
"4445","@THE_JABARI_KING Smh wild. They hyped the Sixers up so much and never even watched a single game they played during regular season. Lol",FALSE,0,"THE_JABARI_KING",2018-05-07 20:26:18,FALSE,"993587290717982725","993587853589467136","844603194479128576","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AuthenticPhan1",0,FALSE,FALSE,NA,NA
"4446","@scottabittner Very true Coach Bill. The bottom line in this series is that Boston is tougher, more intelligent and‚Ä¶ https://t.co/gwneFUWuRN",FALSE,0,"scottabittner",2018-05-07 20:26:12,TRUE,"993249296786051074","993587824854216705","252555908","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fabfifilly",0,FALSE,FALSE,NA,NA
"4447","@sixers @StubHub @QOTN_Stra #PhilaUnite #HereTheyCome",FALSE,1,"sixers",2018-05-07 20:26:11,FALSE,"993535941426921472","993587824199946241","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrandonJohn765",0,FALSE,FALSE,NA,NA
"4448","@sunnyd_15 @RealMamaEagle Both teams ended up getting lucky from other team's mistakes too tho. Celtics benefited f‚Ä¶ https://t.co/iCgR7vcU9I",FALSE,1,"sunnyd_15",2018-05-07 20:26:08,TRUE,"993587405583155201","993587810593484800","540419593","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomstakes",0,FALSE,FALSE,NA,NA
"4449","sixers tickets for tonight‚Äôs game for sale hmu",FALSE,0,NA,2018-05-07 20:26:02,FALSE,NA,"993587785046089728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b_barbella21",0,FALSE,FALSE,NA,NA
"4450","@glockjerz @sixers @StubHub o shit ttp",FALSE,0,"glockjerz",2018-05-07 20:26:01,FALSE,"993587419076231169","993587779769720832","623948688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nickdeangeliss",0,FALSE,FALSE,NA,NA
"4451","@ver0ski Sixers deserves to be in the finals from the way they been playing this season",FALSE,2,"ver0ski",2018-05-07 20:25:50,FALSE,"993587433798275076","993587735393918976","899859788967890944","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Angeloarchiez",0,FALSE,FALSE,NA,NA
"4452","The thought of the Celtics sweeping the Sixers tonight after going to 7 with the Bucks in the 1st round blows my mind.",FALSE,0,NA,2018-05-07 20:25:49,FALSE,NA,"993587730792833024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Greg_Marvin",0,FALSE,FALSE,NA,NA
"4453","More Brett: ‚ÄúIf you don‚Äôt appreciate Al Horford by now, you better wake up.‚Äù #Sixers #Celtics",FALSE,0,NA,2018-05-07 20:25:43,FALSE,NA,"993587706587418624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ky_Carlin",0,FALSE,FALSE,NA,NA
"4454","@altugbask @sixers Atma ≈üu zehirli oku",FALSE,1,"altugbask",2018-05-07 20:25:41,FALSE,"993586344935948288","993587696508571651","802624195632959492","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsasdaDex",0,FALSE,FALSE,NA,NA
"4455","@stephenasmith @KingJames @KDTrey5 @sixers @celtics @FirstTake StephenASmith, wait til they see them Celtics...",FALSE,0,"stephenasmith",2018-05-07 20:25:37,FALSE,"993490450173472769","993587678095560704","16302242","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ByronGroom3",0,FALSE,FALSE,NA,NA
"4456","@sixers @McGinnisThomas @Uber 4th quarter finish em' put dat dagger in em!!!!!",FALSE,0,"sixers",2018-05-07 20:25:31,FALSE,"993573682818699264","993587655735726080","16201775","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mark_kahlia",0,FALSE,FALSE,NA,NA
"4457","@JasonLe11036251 @Kingjay267215 @sixers @novacare IT'S ALL OGRE!",FALSE,0,"JasonLe11036251",2018-05-07 20:25:25,FALSE,"993587030314565632","993587628007026688","768821588590407680","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Smaug55",0,FALSE,FALSE,NA,NA
"4458","The Bucks took the Celtics to 7 games...

The Sixers are about to get swept by the Celtics.

So, Bucks &gt; Sixers... right?",FALSE,0,NA,2018-05-07 20:25:17,FALSE,NA,"993587596562333696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DubbMcGrady",0,FALSE,FALSE,NA,NA
"4459","@dangercart @SamSheehan Lol ‚ÄúThinking of Homer‚Äôs version of Ajax‚Äôs demise, even reasoning with Sophocles‚Äô picture o‚Ä¶ https://t.co/Ke7VXCpyhc",FALSE,1,"dangercart",2018-05-07 20:25:07,TRUE,"993583142735876096","993587554648653824","21500776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaxUbinas",0,FALSE,FALSE,NA,NA
"4460","53. That was in this story about the choking pic (https://t.co/olvVXNbwXd), which made today just the 2nd time Ted'‚Ä¶ https://t.co/rM4zc9MRY9",FALSE,1,"GlobeMoskowitz",2018-05-07 20:24:45,TRUE,"993583227922153473","993587461216391168","61266460","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GlobeMoskowitz",0,FALSE,FALSE,NA,NA
"4461","We need another coach to do it tbh. Brett Brown is to the Sixers what Mark Jackson was to the Warriors imo https://t.co/0iYOZo2f4f",FALSE,1,NA,2018-05-07 20:24:44,FALSE,NA,"993587456355291136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SDaugherty93",2,FALSE,FALSE,NA,NA
"4462","@sixers @StubHub @nickdeangeliss let‚Äôs win some tickets instead",FALSE,1,"sixers",2018-05-07 20:24:35,FALSE,"993535941426921472","993587419076231169","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glockjerz",0,FALSE,FALSE,NA,NA
"4463","@RealMamaEagle @tomstakes Nets rapidly accelerating the Celtics future, hence why they were essentially competing a‚Ä¶ https://t.co/rCE330Zkku",FALSE,0,"RealMamaEagle",2018-05-07 20:24:32,TRUE,"993586711643983879","993587405583155201","198383281","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunnyd_15",0,FALSE,FALSE,NA,NA
"4464","@killa_cam86 @sixers Brad Stevens mentioned it himself, he‚Äôs not overly happy with their defensive game and they‚Äôve‚Ä¶ https://t.co/5nYiRqpOth",FALSE,1,"killa_cam86",2018-05-07 20:24:31,TRUE,"993492728133705728","993587401342705664","220242783","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Chambo413",0,FALSE,FALSE,NA,NA
"4465","Yeah, I'd guess that. 

Or..... maybe a bunch of disgusted Sixers fans sold their tickets to make some money back a‚Ä¶ https://t.co/shqkrkD9ws",FALSE,6,NA,2018-05-07 20:24:26,TRUE,NA,"993587381914734592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedsArmy_John",1,FALSE,FALSE,NA,NA
"4466","Enough with the blue. #Sixers giving red a shot tonight 
#PhilaUnite 
#NBAPlayoffs https://t.co/pXoKu8CdVQ",FALSE,35,NA,2018-05-07 20:24:18,FALSE,NA,"993587349014630400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamieApody",1,FALSE,FALSE,NA,NA
"4467","Brett Brown says if the Sixers don‚Äôt appreciate Al Horford by now they ‚Äúbetter wake up.‚Äù",FALSE,0,NA,2018-05-07 20:24:12,FALSE,NA,"993587323299356674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DennisChambers_",0,FALSE,FALSE,NA,NA
"4468","Am apreciat un videoclip pe @YouTube, https://t.co/FUY7DeIrBd Celtics Sixers Game 3: The BRAD STEVENS ADVANTAGE",FALSE,0,NA,2018-05-07 20:24:11,FALSE,NA,"993587318375116800",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","gabriel34a",0,FALSE,FALSE,NA,NA
"4469","Generally advise only with football but Sixers FH I‚Äôm fucking HAMERRING. ARE U KIDDIN ME?!????? Nope",FALSE,0,NA,2018-05-07 20:24:09,FALSE,NA,"993587311546916865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NFL_DVOA_Picks",0,FALSE,FALSE,NA,NA
"4470","@ESPNMilwaukee @DiscountLiqWauk @espnhomer We took a team that is dominating the ‚Äúnext best thing‚Äù in the Sixers, t‚Ä¶ https://t.co/RqpDrL0lH5",FALSE,0,"ESPNMilwaukee",2018-05-07 20:24:09,TRUE,"993586951537201153","993587309743403008","30797328","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josh_cone",0,FALSE,FALSE,NA,NA
"4471","For us early risers, this is PHENOMENAL. https://t.co/9E6NMvwzQ8",FALSE,12,NA,2018-05-07 20:24:07,FALSE,NA,"993587302332010497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatGallenCBS3",0,FALSE,FALSE,NA,NA
"4472","@jbrandon1974 Maybe she‚Äôll get this sixers job, after Brett Brown the clown gets fired after they get wiped out by‚Ä¶ https://t.co/2NzelDUCcN",FALSE,0,"jbrandon1974",2018-05-07 20:24:06,TRUE,"993574717989834753","993587299786117122","2531142157","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ascarabello",0,FALSE,FALSE,NA,NA
"4473","Pick apFree de @vale_NBA  para @NBA Philadelphia Sixers - Boston Celtics  &gt; https://t.co/cnO5HkGFHA",FALSE,0,NA,2018-05-07 20:24:01,FALSE,NA,"993587275928915969",NA,"<a href=""http://www.apuestes.com"" rel=""nofollow"">Apuestescom</a>","apuestescom",0,FALSE,FALSE,NA,NA
"4474","#Sixers coach Brett Brown: ‚ÄòHow good is (Al Horford)? If we didn‚Äôt appreciate him before ... ‚Äò #Celtics",FALSE,1,NA,2018-05-07 20:23:58,FALSE,NA,"993587264616914944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomMoorePhilly",0,FALSE,FALSE,NA,NA
"4475","Call me crazy but sixers gonna win in 7.",FALSE,4,NA,2018-05-07 20:23:57,FALSE,NA,"993587258753249281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","connor_1312",0,FALSE,FALSE,NA,NA
"4476","one of my bosses won't even look at me today.

he a sixers fan he know what's up Ì†æÌ¥£Ì†æÌ¥£Ì†æÌ¥£",FALSE,0,NA,2018-05-07 20:23:47,FALSE,NA,"993587217061756928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TooSoonJunes",0,FALSE,FALSE,NA,NA
"4477","SIXERS IN 7 BABY",FALSE,0,NA,2018-05-07 20:23:46,FALSE,NA,"993587213417017344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iduran_11",0,FALSE,FALSE,NA,NA
"4478","""Sixers aren't dead"" https://t.co/kQPLHY6bW5",FALSE,0,NA,2018-05-07 20:23:44,FALSE,NA,"993587206810951688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alwscoldblooded",0,FALSE,FALSE,NA,NA
"4479","@sixers @novacare It will go down as ‚ÄúThe Bloodbath game‚Äù...",FALSE,1,"sixers",2018-05-07 20:23:38,FALSE,"993577543738544129","993587180651077632","16201775","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Tangaroo215",0,FALSE,FALSE,NA,NA
"4480","@TimKellySports https://t.co/uYCmbRSFkE",FALSE,1,"TimKellySports",2018-05-07 20:23:32,FALSE,"993586983015538689","993587156663848960","167500897","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InqPotosky",0,FALSE,FALSE,NA,NA
"4481","@jake_elliott22 why can I get that Sixers Jersey? The gold one",FALSE,0,"jake_elliott22",2018-05-07 20:23:32,FALSE,NA,"993587154252193792","280763469","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustinFromSWP",0,FALSE,FALSE,NA,NA
"4482","@killa_cam86 @sixers Every game if we shot average FG% we would‚Äôve won comfortably. Game 3... simmons was 8/14 whic‚Ä¶ https://t.co/ddSwY3pQMS",FALSE,0,"killa_cam86",2018-05-07 20:23:31,TRUE,"993492728133705728","993587152070967296","220242783","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Chambo413",0,FALSE,FALSE,NA,NA
"4483","@ByJayKing Resign and let the Sixers hire someone else for staters.",FALSE,0,"ByJayKing",2018-05-07 20:23:27,FALSE,"993586914275020800","993587134262136834","38032945","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DukeD1989",0,FALSE,FALSE,NA,NA
"4484","If anyone is at the Sixers game, watch Fultz warmup.  Is he joking around like a kid or being serious like an NBA p‚Ä¶ https://t.co/cWnB3AZS0t",FALSE,1,NA,2018-05-07 20:23:24,TRUE,NA,"993587120731238401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phillyrich1",1,FALSE,FALSE,NA,NA
"4485","@sixers @StubHub @Drizzy_Doc",FALSE,0,"sixers",2018-05-07 20:23:21,FALSE,"993535941426921472","993587110371385350","16201775","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicoledoc11",0,FALSE,FALSE,NA,NA
"4486","@JoelEmbiid go get it! ""Embiid has to live up to all that talk. He has to absolutely dominate his matchups. But the‚Ä¶ https://t.co/mXZQcshVaU",FALSE,0,"JoelEmbiid",2018-05-07 20:23:21,TRUE,NA,"993587109255528448","416814339","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RonTheCowboy",0,FALSE,FALSE,NA,NA
"4487","@sixers @StubHub @raybic_b",FALSE,1,"sixers",2018-05-07 20:23:20,FALSE,"993535941426921472","993587105279377414","16201775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mike0001997",0,FALSE,FALSE,NA,NA
"4488","@JBabsSportsChic And the end of the Sixers.",FALSE,1,"JBabsSportsChic",2018-05-07 20:23:09,FALSE,"993510539258224641","993587059792203782","4476423377","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BallparkNerd",0,FALSE,FALSE,NA,NA
"4489","@Kingjay267215 @sixers @novacare  https://t.co/HCrvfsHkZo",FALSE,0,"Kingjay267215",2018-05-07 20:23:02,FALSE,"993577670830157835","993587030314565632","888699105647759360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JasonLe11036251",0,FALSE,FALSE,NA,NA
"4490","@VitoteM Esos calcetines son de los Sixers? Como molan!!.. Groot tambi√©n, pero soy m√°s de perro... los gatos me dan‚Ä¶ https://t.co/PsCARQXFgv",FALSE,1,"VitoteM",2018-05-07 20:22:56,TRUE,"993566819767242753","993587003768889344","89763460","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amaro_Roncero",0,FALSE,FALSE,NA,NA
"4491","@TyJohnsonNews plus how is it icing the game if it only puts the Sixers up 3 with plenty of time remaining.",FALSE,0,"TyJohnsonNews",2018-05-07 20:22:55,FALSE,"993585681975988225","993587000648372225","15679311","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gabebacine",0,FALSE,FALSE,NA,NA
